SerialNumber,ID,PosX,PosY,PosZ,RotX,RotY,RotZ,残りHP,討伐済み
32744,smallCube,697.274902,897.034363,-1106.276123,0,0,0,100,
32745,smallCube,697.274902,905.132812,-1114.956665,0,0,0,100,
32746,smallCube,697.274902,945.625244,-1158.359619,0,0,0,100,
32747,smallCube,697.274902,953.723755,-1167.040161,0,0,0,100,
32748,smallCube,697.274902,972.915771,-1193.081787,0,0,0,100,
32749,hanen,697.274902,978.462585,-1201.762329,0,0,0,100,
32750,hanen,697.274902,984.009460,-1210.442871,0,0,0,100,
32751,cube,697.274902,998.858154,-1644.470703,0,0,0,100,
32752,ghost,697.274902,1001.268066,-1566.345947,0,0,0,100,
32753,cube,697.274902,1003.137756,-1635.790283,0,0,0,100,
32754,cube,697.274902,1015.976685,-1609.748535,0,0,0,100,
32755,ghost,697.274902,1016.779907,-1583.706909,0,0,0,100,
32756,cube,697.274902,1020.256226,-1601.067993,0,0,0,100,
32757,hankyu,697.274902,1028.362305,-1331.970703,0,0,0,100,
32758,hankyu,697.274902,1029.150269,-1340.651245,0,0,0,100,
32759,cube,697.274963,269.681824,1428.445923,0,0,0,100,
32760,ghost,697.274963,291.029175,1359.001709,0,0,0,100,
32761,enchu,697.274963,640.445923,-1904.887451,0,0,0,100,
32762,bigCube,697.275024,302.654205,846.848877,0,0,0,100,
32763,bigCube,697.275024,306.248962,829.487793,0,0,0,100,
32764,bigCube,697.275024,307.378174,820.807190,0,0,0,100,
32765,orangeCube,697.275024,332.320923,291.293335,0,0,0,100,
32766,orangeCube,697.275024,332.445190,265.251678,0,0,0,100,
32767,enchu,697.275024,565.699280,-1939.609619,0,0,0,100,
32768,orangeCube,697.275024,1015.406433,-1401.415283,0,0,0,100,
32769,hankyu,697.275024,1024.248413,-1392.734619,0,0,0,100,
32770,smallCube,697.304260,501.725525,-169.031036,0,0,0,100,
32771,smallCube,697.419922,479.584045,-120.469734,0,0,0,100,
32772,enban,697.507080,575.783325,-445.731537,0,0,0,100,
32773,enchu,697.778076,556.140259,-363.048279,0,0,0,100,
32774,bigCube,697.875366,538.205444,-284.406433,0,0,0,100,
32775,hankyu,697.973877,344.842346,130.075989,0,0,0,100,
32776,enban,698.007935,578.401123,-454.345001,0,0,0,100,
32777,smallCube,698.088623,504.134399,-176.138458,0,0,0,100,
32778,enban,698.321350,580.978271,-462.903259,0,0,0,100,
32779,enchu,698.434509,558.163574,-371.360748,0,0,0,100,
32780,enban,698.476318,762.027527,-822.116699,0,0,0,100,
32781,enban,698.594360,568.036011,-412.167664,0,0,0,100,
32782,hanen,698.719849,360.019958,90.635483,0,0,0,100,
32783,enban,698.777222,751.920959,-803.157166,0,0,0,100,
32784,enchu,698.996399,560.179565,-379.650299,0,0,0,100,
32785,enchu,699.245911,551.092407,-339.262543,0,0,0,100,
32786,enchu,699.369019,562.180664,-387.894073,0,0,0,100,
32787,sphere,699.379028,731.707825,-765.238159,0,0,0,100,
32788,sphere,699.529480,726.654541,-755.758423,0,0,0,100,
32789,bigCube,699.624878,531.784912,-262.837219,0,0,0,100,
32790,bigCube,699.761597,529.687622,-255.566544,0,0,0,100,
32791,hankyu,700.121704,388.295044,37.318062,0,0,0,100,
32792,cube,700.274902,703.587524,-717.076172,0,0,0,100,
32793,sphere,700.671631,691.578369,-697.607910,0,0,0,100,
32794,hankyu,700.997375,405.681152,7.247047,0,0,0,100,
32795,hankyu,701.455383,414.654022,-7.680862,0,0,0,100,
32796,hankyu,701.913452,423.626892,-22.608772,0,0,0,100,
32797,hankyu,702.371460,432.599792,-37.536682,0,0,0,100,
32798,sphere,702.545532,640.827393,-609.528564,0,0,0,100,
32799,hankyu,702.588135,436.852875,-45.066277,0,0,0,100,
32800,enban,702.971924,629.914978,-589.902954,0,0,0,100,
32801,enban,703.172974,625.715210,-580.154175,0,0,0,100,
32802,hankyu,703.238098,449.612122,-67.655075,0,0,0,100,
32803,hankyu,703.454834,453.865234,-75.184662,0,0,0,100,
32804,enban,703.575195,617.315796,-560.656616,0,0,0,100,
32805,sphere,703.966125,210.132431,1494.544922,0,0,0,100,
32806,enban,703.966125,325.258179,522.322754,0,0,0,100,
32807,sphere,703.966125,325.970764,459.569519,0,0,0,100,
32808,cube,703.966125,326.493988,390.125092,0,0,0,100,
32809,bigCube,703.966125,929.602600,-1144.343994,0,0,0,100,
32810,cube,703.966187,286.724457,1355.656006,0,0,0,100,
32811,enban,703.966187,486.140961,-1970.986206,0,0,0,100,
32812,enban,703.966187,640.365723,-1901.541748,0,0,0,100,
32813,bigCube,704.146973,75.209328,-2186.824463,0,0,0,100,
32814,bigCube,704.146973,175.698517,-2117.380127,0,0,0,100,
32815,bigCube,704.146973,313.158386,738.161011,0,0,0,100,
32816,enchu,704.146973,319.093353,668.716675,0,0,0,100,
32817,enban,704.146973,323.129913,599.272217,0,0,0,100,
32818,sphere,704.146973,325.794830,467.255432,0,0,0,100,
32819,ghost,704.146973,353.833557,1278.525635,0,0,0,100,
32820,hankyu,704.146973,359.139008,1077.064453,0,0,0,100,
32821,orangeCube,704.146973,418.469757,1154.827637,0,0,0,100,
32822,enchu,704.146973,859.753723,-1067.394531,0,0,0,100,
32823,cube,704.146973,875.635193,-1770.157837,0,0,0,100,
32824,smallCube,704.146973,978.588257,-1206.283447,0,0,0,100,
32825,smallCube,704.146973,988.295166,-1221.474365,0,0,0,100,
32826,smallCube,704.146973,1017.484985,-1290.918823,0,0,0,100,
32827,cube,704.147034,292.057678,1347.970215,0,0,0,100,
32828,cube,704.147034,326.954468,328.366577,0,0,0,100,
32829,enban,704.147034,468.602386,-1978.491455,0,0,0,100,
32830,cube,704.147095,281.158539,1363.161133,0,0,0,100,
32831,enban,704.147095,503.717682,-1963.300293,0,0,0,100,
32832,enban,704.147095,624.012756,-1909.046753,0,0,0,100,
32833,hanen,704.147095,1028.038696,-1353.491211,0,0,0,100,
32834,hanen,704.284424,470.375977,-105.500031,0,0,0,100,
32835,enban,704.379517,600.516846,-521.661377,0,0,0,100,
32836,enban,704.599121,96.274551,1578.863770,0,0,0,100,
32837,enban,704.599121,136.716904,1548.481812,0,0,0,100,
32838,enchu,704.599121,296.092407,-2055.305176,0,0,0,100,
32839,sphere,704.599121,325.443451,475.077026,0,0,0,100,
32840,ghost,704.599121,326.995850,236.361710,0,0,0,100,
32841,cube,704.599121,332.215088,1301.085938,0,0,0,100,
32842,ghost,704.599121,407.075714,1201.259644,0,0,0,100,
32843,orangeCube,704.599121,420.744446,1131.815186,0,0,0,100,
32844,cube,704.599121,865.728210,-1777.527222,0,0,0,100,
32845,bigCube,704.599121,915.446838,-1129.469482,0,0,0,100,
32846,ghost,704.599121,973.849121,-1677.700928,0,0,0,100,
32847,smallCube,704.599121,993.111267,-1229.295898,0,0,0,100,
32848,ghost,704.599121,1015.292969,-1608.256592,0,0,0,100,
32849,cube,704.599182,275.418091,1370.530518,0,0,0,100,
32850,cube,704.599182,326.968750,305.806152,0,0,0,100,
32851,enban,704.758057,593.488281,-502.289246,0,0,0,100,
32852,hanen,704.823120,481.630524,-128.679779,0,0,0,100,
32853,enchu,705.113037,587.830566,-483.042542,0,0,0,100,
32854,hanen,705.182373,489.133545,-144.132935,0,0,0,100,
32855,smallCube,705.232056,57.208374,-2201.472900,0,0,0,100,
32856,enchu,705.232056,64.056297,1610.014404,0,0,0,100,
32857,bigCube,705.232056,148.217346,-2132.028564,0,0,0,100,
32858,enchu,705.232056,231.293289,-2086.455566,0,0,0,100,
32859,sphere,705.232056,240.963196,1471.125488,0,0,0,100,
32860,bigCube,705.232056,311.083771,752.809448,0,0,0,100,
32861,enchu,705.232056,321.864624,613.920654,0,0,0,100,
32862,enban,705.232056,324.112946,544.476196,0,0,0,100,
32863,hankyu,705.232056,334.321533,1062.416016,0,0,0,100,
32864,orangeCube,705.232056,409.030640,1107.988892,0,0,0,100,
32865,orangeCube,705.232056,411.120239,1193.347656,0,0,0,100,
32866,orangeCube,705.232056,416.004822,1169.476074,0,0,0,100,
32867,orangeCube,705.232056,421.172791,1123.903198,0,0,0,100,
32868,sphere,705.232056,818.635498,-1808.677856,0,0,0,100,
32869,cube,705.232056,855.821838,-1784.806152,0,0,0,100,
32870,bigCube,705.232056,908.377136,-1122.190430,0,0,0,100,
32871,orangeCube,705.232056,1017.795654,-1576.473145,0,0,0,100,
32872,sphere,705.232178,252.116211,1401.681030,0,0,0,100,
32873,smallCube,705.232178,298.772217,846.125488,0,0,0,100,
32874,enban,705.232178,591.298096,-1923.695312,0,0,0,100,
32875,hanen,705.232178,1006.275879,-1392.011353,0,0,0,100,
32876,enchu,705.245850,828.111328,-1028.801025,0,0,0,100,
32877,orangeCube,705.537720,341.477997,125.516388,0,0,0,100,
32878,smallCube,705.955444,48.228638,-2208.706543,0,0,0,100,
32879,enchu,705.955444,70.513016,1602.057129,0,0,0,100,
32880,enban,705.955444,74.321907,1593.376709,0,0,0,100,
32881,bigCube,705.955444,134.511871,-2139.262207,0,0,0,100,
32882,enban,705.955444,162.142334,1523.932251,0,0,0,100,
32883,hanen,705.955444,252.219711,977.057129,0,0,0,100,
32884,cube,705.955444,317.494080,1315.598877,0,0,0,100,
32885,enchu,705.955444,320.915253,629.835022,0,0,0,100,
32886,sphere,705.955444,324.448181,490.946167,0,0,0,100,
32887,cube,705.955444,325.337494,352.057251,0,0,0,100,
32888,ghost,705.955444,325.984955,221.848892,0,0,0,100,
32889,ghost,705.955444,374.790558,1254.834839,0,0,0,100,
32890,orangeCube,705.955444,415.138306,1185.390503,0,0,0,100,
32891,orangeCube,705.955444,421.539215,1115.946045,0,0,0,100,
32892,enchu,705.955444,839.741211,-1045.512207,0,0,0,100,
32893,bigCube,705.955444,892.950806,-1106.276123,0,0,0,100,
32894,bigCube,705.955444,957.999146,-1175.720703,0,0,0,100,
32895,bigCube,705.955444,963.878540,-1184.401245,0,0,0,100,
32896,orangeCube,705.955444,1022.853821,-1592.387451,0,0,0,100,
32897,cube,705.955566,263.646362,1385.043335,0,0,0,100,
32898,enban,705.955566,556.581299,-1939.609619,0,0,0,100,
32899,enban,705.955566,574.938599,-1930.929077,0,0,0,100,
32900,hankyu,706.059814,352.102356,97.908028,0,0,0,100,
32901,sphere,706.204651,750.322205,-804.100830,0,0,0,100,
32902,smallCube,706.328918,513.786682,-207.486969,0,0,0,100,
32903,hankyu,706.670288,377.007080,50.575867,0,0,0,100,
32904,smallCube,706.778687,526.630859,-248.500778,0,0,0,100,
32905,bigCube,706.804565,557.973389,-369.891083,0,0,0,100,
32906,smallCube,706.903564,531.382568,-265.198700,0,0,0,100,
32907,bigCube,706.919434,555.728699,-360.600403,0,0,0,100,
32908,bigCube,707.005127,547.119385,-325.422974,0,0,0,100,
32909,bigCube,707.026550,544.967041,-316.628632,0,0,0,100,
32910,hankyu,707.041260,380.610138,43.899803,0,0,0,100,
32911,hankyu,707.694580,384.096649,37.147308,0,0,0,100,
32912,cube,708.009399,714.136658,-736.343567,0,0,0,100,
32913,sphere,708.236206,687.803711,-693.482300,0,0,0,100,
32914,hankyu,708.487549,408.556854,-2.670992,0,0,0,100,
32915,hankyu,708.763000,404.488342,3.759897,0,0,0,100,
32916,sphere,709.050659,682.612671,-685.239380,0,0,0,100,
32917,sphere,709.659729,667.502075,-658.132324,0,0,0,100,
32918,hankyu,709.789734,396.208466,16.521603,0,0,0,100,
32919,sphere,709.956665,677.430603,-677.035583,0,0,0,100,
32920,sphere,710.209595,672.407104,-667.011230,0,0,0,100,
32921,hankyu,710.337280,448.184265,-68.834206,0,0,0,100,
32922,hanen,710.363464,266.984253,935.790649,0,0,0,100,
32923,enchu,710.363464,330.783844,-2037.232178,0,0,0,100,
32924,enchu,710.363464,866.202393,-1078.098267,0,0,0,100,
32925,bigCube,710.363464,929.769348,-1147.542725,0,0,0,100,
32926,smallCube,710.363464,982.928223,-1216.987305,0,0,0,100,
32927,sphere,710.363586,244.636658,1421.901855,0,0,0,100,
32928,bigCube,710.363586,303.552216,796.901794,0,0,0,100,
32929,cube,710.363586,322.658691,323.879364,0,0,0,100,
32930,ghost,710.363586,322.714661,254.434906,0,0,0,100,
32931,sphere,710.363586,640.289062,-1898.343018,0,0,0,100,
32932,hankyu,710.718750,451.867126,-75.454475,0,0,0,100,
32933,bigCube,710.793030,92.721146,-2169.463379,0,0,0,100,
32934,enban,710.793030,100.012733,1567.018555,0,0,0,100,
32935,enban,710.793030,117.164627,1554.133301,0,0,0,100,
32936,sphere,710.793030,244.476257,1428.129639,0,0,0,100,
32937,bigCube,710.793030,309.726440,733.685181,0,0,0,100,
32938,enchu,710.793030,315.369934,664.240723,0,0,0,100,
32939,enban,710.793030,319.655884,581.911133,0,0,0,100,
32940,enban,710.793030,320.823242,525.351929,0,0,0,100,
32941,enban,710.793030,321.015869,512.466675,0,0,0,100,
32942,cube,710.793030,322.259521,330.536713,0,0,0,100,
32943,enchu,710.793030,345.120270,-2030.574829,0,0,0,100,
32944,hankyu,710.793030,382.676270,1094.425537,0,0,0,100,
32945,smallCube,710.793030,987.009521,-1223.644531,0,0,0,100,
32946,ghost,710.793030,1004.953979,-1626.793091,0,0,0,100,
32947,orangeCube,710.793030,1005.935059,-1557.348755,0,0,0,100,
32948,cube,710.793091,277.710083,1358.685303,0,0,0,100,
32949,ghost,710.793091,322.394257,248.207047,0,0,0,100,
32950,enchu,710.837402,811.808655,-1002.189880,0,0,0,100,
32951,enban,710.939697,621.898865,-570.615295,0,0,0,100,
32952,hankyu,711.387939,455.492096,-82.122543,0,0,0,100,
32953,hankyu,711.689453,432.873962,-42.831173,0,0,0,100,
32954,enban,711.701782,634.213623,-598.321472,0,0,0,100,
32955,bigCube,711.810303,69.736038,-2188.316162,0,0,0,100,
32956,enban,711.810303,124.487106,1547.148193,0,0,0,100,
32957,enban,711.810303,176.627640,1503.541992,0,0,0,100,
32958,enchu,711.810303,214.583862,-2093.034180,0,0,0,100,
32959,bigCube,711.810303,311.090149,713.814819,0,0,0,100,
32960,enban,711.810303,319.296906,574.926025,0,0,0,100,
32961,enban,711.810303,320.079895,531.319763,0,0,0,100,
32962,enchu,711.810303,359.641541,-2023.589600,0,0,0,100,
32963,ghost,711.810303,389.312408,1225.764038,0,0,0,100,
32964,orangeCube,711.810303,412.623688,1156.319580,0,0,0,100,
32965,bigCube,711.810303,941.859924,-1161.185303,0,0,0,100,
32966,ghost,711.810303,972.178040,-1676.367188,0,0,0,100,
32967,orangeCube,711.810303,1012.223450,-1563.316650,0,0,0,100,
32968,hanen,711.810303,1017.660034,-1300.074097,0,0,0,100,
32969,hanen,711.810303,1023.289185,-1329.145020,0,0,0,100,
32970,cube,711.810364,290.947205,1338.814819,0,0,0,100,
32971,sphere,711.810425,240.541870,1408.259155,0,0,0,100,
32972,enban,711.810425,612.460693,-1910.538818,0,0,0,100,
32973,hanen,711.810425,1025.634644,-1354.983154,0,0,0,100,
32974,hanen,712.307251,483.968872,-136.460770,0,0,0,100,
32975,enban,712.468872,603.648926,-528.193054,0,0,0,100,
32976,enchu,712.564087,591.395569,-492.541351,0,0,0,100,
32977,hanen,712.835571,470.689484,-109.578835,0,0,0,100,
32978,orangeCube,712.987061,338.212891,120.904274,0,0,0,100,
32979,enchu,713.144043,56.324364,1609.381348,0,0,0,100,
32980,bigCube,713.144043,62.080494,-2194.193848,0,0,0,100,
32981,bigCube,713.144043,108.526733,-2155.267090,0,0,0,100,
32982,bigCube,713.144043,155.812073,-2124.749512,0,0,0,100,
32983,enban,713.144043,164.596222,1509.419434,0,0,0,100,
32984,sphere,713.144043,221.313080,1470.492554,0,0,0,100,
32985,enchu,713.144043,226.772781,-2085.822754,0,0,0,100,
32986,sphere,713.144043,241.314514,1439.974854,0,0,0,100,
32987,enchu,713.144043,288.234558,-2055.305176,0,0,0,100,
32988,cube,713.144043,294.784546,1331.603516,0,0,0,100,
32989,enchu,713.144043,313.041992,676.086060,0,0,0,100,
32990,enchu,713.144043,315.972107,637.159302,0,0,0,100,
32991,sphere,713.144043,319.882812,483.621948,0,0,0,100,
32992,hankyu,713.144043,340.393158,1069.695068,0,0,0,100,
32993,orangeCube,713.144043,406.955139,1192.714722,0,0,0,100,
32994,orangeCube,713.144043,410.969177,1162.197021,0,0,0,100,
32995,sphere,713.144043,812.550110,-1808.044800,0,0,0,100,
32996,bigCube,713.144043,948.000122,-1168.396484,0,0,0,100,
32997,bigCube,713.144043,970.261597,-1198.914062,0,0,0,100,
32998,orangeCube,713.144043,1017.849915,-1599.711670,0,0,0,100,
32999,hanen,713.144043,1019.356140,-1307.285278,0,0,0,100,
33000,cube,713.144104,266.855469,1370.530518,0,0,0,100,
33001,bigCube,713.189270,129.877258,-2139.985596,0,0,0,100,
33002,ghost,713.189270,375.231018,1246.877686,0,0,0,100,
33003,cube,713.189270,838.175476,-1792.763428,0,0,0,100,
33004,ghost,713.189270,989.575439,-1653.874512,0,0,0,100,
33005,smallCube,713.189331,297.850891,830.211182,0,0,0,100,
33006,enban,713.189331,565.810486,-1931.652466,0,0,0,100,
33007,hanen,713.189331,1011.021851,-1376.096924,0,0,0,100,
33008,hanen,713.292542,504.908203,-185.480011,0,0,0,100,
33009,hankyu,713.431152,347.248352,97.424843,0,0,0,100,
33010,sphere,713.519775,748.669434,-804.882324,0,0,0,100,
33011,hanen,713.660645,502.363647,-178.556671,0,0,0,100,
33012,bigCube,713.751587,564.142456,-391.375366,0,0,0,100,
33013,enchu,713.923096,570.126831,-415.877960,0,0,0,100,
33014,smallCube,713.972229,528.882690,-257.858826,0,0,0,100,
33015,enchu,713.996033,579.144104,-450.636353,0,0,0,100,
33016,cube,714.013428,703.384399,-720.426636,0,0,0,100,
33017,bigCube,714.086975,547.688416,-326.693787,0,0,0,100,
33018,smallCube,714.119995,512.367920,-206.498871,0,0,0,100,
33019,smallCube,714.219543,530.958191,-265.191406,0,0,0,100,
33020,bigCube,714.297119,545.820496,-319.033081,0,0,0,100,
33021,smallCube,714.537537,524.713196,-243.343567,0,0,0,100,
33022,enban,714.635986,69.017990,1584.696045,0,0,0,100,
33023,bigCube,714.635986,116.546738,-2147.942871,0,0,0,100,
33024,sphere,714.635986,228.105194,1463.168213,0,0,0,100,
33025,hanen,714.635986,264.047363,994.418274,0,0,0,100,
33026,cube,714.635986,298.544434,1324.279419,0,0,0,100,
33027,bigCube,714.635986,305.746521,751.362610,0,0,0,100,
33028,enchu,714.635986,316.025879,612.473877,0,0,0,100,
33029,sphere,714.635986,318.866669,490.946167,0,0,0,100,
33030,ghost,714.635986,381.178253,1237.473755,0,0,0,100,
33031,orangeCube,714.635986,409.202576,1168.029297,0,0,0,100,
33032,enchu,714.635986,843.259033,-1054.192871,0,0,0,100,
33033,cube,714.635986,851.602600,-1783.359375,0,0,0,100,
33034,hanen,714.635986,1021.033325,-1314.609619,0,0,0,100,
33035,cube,714.636047,261.175903,1376.362793,0,0,0,100,
33036,smallCube,714.636047,298.178467,820.807251,0,0,0,100,
33037,enchu,714.648743,827.362549,-1036.763916,0,0,0,100,
33038,ghost,714.663269,319.021912,213.313293,0,0,0,100,
33039,enban,714.700928,800.847961,-984.403198,0,0,0,100,
33040,hanen,714.706726,493.568146,-157.011520,0,0,0,100,
33041,smallCube,714.755981,533.028687,-272.564941,0,0,0,100,
33042,bigCube,714.794312,543.975647,-311.423889,0,0,0,100,
33043,hanen,714.879883,497.231140,-164.772217,0,0,0,100,
33044,cube,714.895386,707.965698,-728.130127,0,0,0,100,
33045,enchu,714.900391,576.811401,-442.441223,0,0,0,100,
33046,hankyu,715.230652,410.518097,-10.577939,0,0,0,100,
33047,hankyu,715.357422,355.694000,77.839279,0,0,0,100,
33048,bigCube,715.370605,553.445923,-350.019379,0,0,0,100,
33049,smallCube,715.485229,535.095825,-279.965698,0,0,0,100,
33050,orangeCube,715.665283,332.033264,131.830566,0,0,0,100,
33051,hankyu,715.852661,413.712158,-16.212660,0,0,0,100,
33052,cube,716.096313,712.625244,-736.047058,0,0,0,100,
33053,hanen,716.173096,265.395081,932.885803,0,0,0,100,
33054,enchu,716.173096,312.770416,655.108093,0,0,0,100,
33055,enban,716.173096,317.500397,516.219238,0,0,0,100,
33056,enchu,716.173096,331.869171,-2034.327393,0,0,0,100,
33057,hankyu,716.173096,372.539124,1090.673096,0,0,0,100,
33058,orangeCube,716.173096,411.104126,1141.219116,0,0,0,100,
33059,enchu,716.173096,866.013184,-1081.003174,0,0,0,100,
33060,cube,716.173096,885.578003,-1756.549194,0,0,0,100,
33061,ghost,716.173096,961.278809,-1687.104858,0,0,0,100,
33062,smallCube,716.173096,982.448364,-1219.892090,0,0,0,100,
33063,ghost,716.173157,318.397034,257.339722,0,0,0,100,
33064,sphere,716.173218,233.519913,1418.997070,0,0,0,100,
33065,smallCube,716.173218,288.233765,863.441467,0,0,0,100,
33066,sphere,716.173218,640.219482,-1895.438354,0,0,0,100,
33067,hanen,716.173218,1022.818176,-1339.882690,0,0,0,100,
33068,enchu,716.212402,813.711975,-1011.350220,0,0,0,100,
33069,smallCube,716.310791,537.161255,-287.380127,0,0,0,100,
33070,hankyu,716.412476,403.383850,0.210296,0,0,0,100,
33071,bigCube,716.986938,91.893929,-2167.655029,0,0,0,100,
33072,enban,716.986938,93.820885,1562.633179,0,0,0,100,
33073,enban,716.986938,107.542397,1552.324829,0,0,0,100,
33074,sphere,716.986938,232.491867,1423.744141,0,0,0,100,
33075,hanen,716.986938,262.971008,937.632996,0,0,0,100,
33076,cube,716.986938,282.045654,1343.991577,0,0,0,100,
33077,enchu,716.986938,311.915894,659.855286,0,0,0,100,
33078,enban,716.986938,315.432739,590.410889,0,0,0,100,
33079,enban,716.986938,315.844299,580.102661,0,0,0,100,
33080,enban,716.986938,316.906128,520.966431,0,0,0,100,
33081,enban,716.986938,317.060272,510.658264,0,0,0,100,
33082,cube,716.986938,317.792664,391.481384,0,0,0,100,
33083,enchu,716.986938,320.616241,-2039.074585,0,0,0,100,
33084,orangeCube,716.986938,411.131897,1135.658081,0,0,0,100,
33085,bigCube,716.986938,925.133423,-1145.700439,0,0,0,100,
33086,bigCube,716.986938,934.750427,-1156.008545,0,0,0,100,
